用户ID,cus_comment,stars,label
10907600002,黑色真是越看越好看，屏幕完美，做工也不错，并没有传说中的大缝隙，A11果然很快，昨晚拍的，今早就到，满意,5,5
11290246028,第一次在京东买东西，而且是苹果有点担心。不过拿到货后，才知道一切的担心都是多余的?。手机反应很快，做工也很精致。很不错快递也很快一天就到了。虽然第一次用苹果手机还不怎么熟悉，相信以后用会习惯的的。用了几天才来评价的，目前没有发现什么问题。相信以后会更好的,5,5
10951413537,"用着很舒服
使用转移到ios来导入原来的安卓手机的通讯录照片之类的也很方便
就是从wp同步一些东西很不方便
金色的背板很好看，玻璃面板的手感也十分好
无线充电的速度是慢了一点，不过终于让我13年给lumia 买的充电板焕发了新机
使用surface 的充电器给它充电也可以有快充的效果呢
最后感谢我们学校的小哥京东王哥，每次领快递看到我连编号都不用报就知道哪个是我的",5,5
11412965296,手机外观特别美，看上去特别大气，手感也特别好。没什么瑕疵，官网查了是正品。运行速度很快，手机功能也特别多，比之前买的6p多了好多功能。活动的时候买的，特别划算。看上的赶紧入手！,5,5
10936797136,手机很好赞赞赞！屏幕无坏点，漏光，边框也无缝隙，外观也没有损伤划痕。最重要的是深空灰实在太漂亮了，直接被帅晕有木有。物流自然不用说，京东配送，当天下单，第二天就到货了，好评！,5,5
11503037557,买回来立马查询了下是正品，电池方面非常给力，玩一天完全没有问题，回来还剩百分之50多的电，系统升级到11.31效果非常流畅，系统反应速度非常快，非常好用比之前的好太多了，拍照效果非常给力！,5,5
11612443021,快递非常快 昨天下午下单 今天中午就到了 快递包装真的是 就外面一个盒子 也没有泡沫保护 买给爸爸的  拍照效果很好 新机电池续航也很不错 激活前检查了一下机器背面 没有瑕疵 总之满意 爸爸用一段时间后看看怎么样,5,5
12431724075,头一次用苹果手机 系统不熟悉 用料十足音效很好像素没传的那么玄应该是正品 用用熟悉了再来评论,5,5
10945566295,买来没几天就降价了无语中，这波动太大了巨亏600.没用到一个星期滑铁卢了，手感很好，温暖如玉不亏是IOS系统比安卓流畅多了，摄像头拍照颜色和白天有差异，握在手里分量特足很有满足感，确实是最强的智能机，给快递哥哥点个赞送货上门确实方便，习惯性好评。,5,5
11521316499,"还是挺满意的 一直用的安卓机 突然用苹果 有点难琢磨 
很好看 当天下单 第二天就到了 续航还没有看 正准备充电 看可以用多久 耳机不同 送了一个接口 可以适配其他的耳机 很满意 背面的颜色比边框好看 背面颜色稍微浅一些 再追评  客服态度也很好",5,5
10935567656,送老婆的礼物，老婆满意才是真的好?。虽说我不是果粉，这只是我买的第四部苹果产品，对系统的运行速度和照相功能必须点赞，可以说各种品牌的手机也用过数十部，但都没有达到我对苹果手机的预期。在这里我也必须吐槽一下苹果手机的信号，4G和wifi信号真的没法和安卓手机比，在家里上网总掉线，据说是苹果的通病。,5,5
10895922655,京东物流就是快   手机收到了  仔细检查一下没有什么问题  没有出现网上说的缝隙大的现象  手机系统流畅  运行完美  这个尺寸看字很舒服  操控性也挺不错,5,5
12443365042,年前买来用了一周还是挺不错的，第一次用苹果手机感觉很好，质量也不错，屏幕比以前的mate8感觉要好很多虽然都是lcd的屏幕，有一次外放发现手机是立体声场，不仅底部可以出声，连耳机听筒也可以扬声，这点比以前的mate8要好,5,5
12097793018,入手的第一个苹果机，买的时候真的纠结了很久，首先就是hwp20pro拍照真的超好看，价格方面比较有竞争力的就是说xm8了说是处理器很好，最后选择这款纯粹是因为好奇，顺便想看看ios区的游戏小伙伴的生活状态T.T总体来说，手机拿起来很有手感，重量，红色很炫酷，音质听起来很舒服，玩吃鸡环绕感很棒！电池续航还没有感jio出来，反正手机都是那样，打游戏耗电肯定快一点。呐，好像没什么补充的了，就酱，啾咪~,5,5
12375182381,外观还是很喜欢的，大小也刚好，不想带太大的，我用手机要求不高，就购物和~，所以也体验不出运行快不快，但还是很满意，之前带安卓现在用两天也顺手多了&hellip;还有就是快递超快的，公司员工也挺满意的,5,5
11446490720,电池很经用 比小手机竟用多了 5498入手 在x和这个纠结了很久 毅然决然选择这个 性价比很高 手感好 玻璃屏 查了串号 才激活的 全新机 续航真的好厉害,5,5
12132077259,手机很漂亮，老婆很喜欢，充电器普通的，充电速度不是很快，要买快充充电器！用了几天没发现什么问题，手机是正品！快递速度杠杠的，第二天就收到！,5,5
11814396066,苹果依然是现目前最好用的，做工最好的。这个没得说。 系统流畅度一流，不论是系统反应还是软件的运行，真的好用。 屏幕显示效果更是一流的。,5,5
11779883779,"首先夸赞一下京东的物流 非常棒 4号下单五号就到了 非常的快 快递小哥哥态度也很好
收到快递拆开 包装很ok 看新机没有破损没有缺陷 外观满分 拿着挺沉的 在没有激活的时候去官网查了 没有激活
激活之后 手机流畅 相机 播放器没问题 下了软件用起很流畅 非常棒 心情舒畅
然后激活了的第二天 去官网和一个公众号查了 正品 非常的棒
开始我看了评论 吓得我单都不敢下 运气好 没让我失望
毕竟小仙女的运气 就是这么的好 看图",5,5
11687623498,***8刚发布的时候想到等等X，结果X出来了看了真机，还是不成熟，等明年的Xs估计会好点。8P到手了还是很惊艳的，玻璃后盖的颜色和手感都很好，容量选了个最大的，用起来很自由。不准备升级系统了，一直iOS11能用三四年。,5,5
11734771388,买到手媳妇也用了一段时间了，问了问媳妇特意来评论的，外观拿到手确实挺漂亮的，尤其背部颜色很适合女神，性能就不多说了媳妇退下的6s玩游戏王者荣耀吃鸡呼呼的不卡；续航，媳妇以前用的6s出门最多半天工夫，反正充电很频繁，但是现在的8p出门她已经不带充电宝了，虽然多花钱但是苹果手机真的可以用的时间长一点不会卡，而安卓手机更新换代快淘汰快，总得评价很好。,5,5
11281313328,手机就不拍了，功能方面也不说了，今天使用第二天，总体外部没有破损，快递包裹完好，打开手机验证是行货，一句话，京东值得信赖，主要是物流快，前一天晚上下单，第二天中午就到了，真的是特别快！,5,5
11551140877,6月活动价买到的，算是很优惠了，还是红色版的居然比其他色系还便宜，果断下单。刚刚才拆封，简单查看一下，缝隙居然没发现，金属跟玻璃衔接处做工很圆滑，果然没买错。还没激活开机等，先使用一段时间再追评。,5,5
11598446823,"很满意
从6sp换到8p，a11相对于a9的提升是令人震惊的
手机现在为止是问题的，到手没拆，先买了gsx验证，验明是全新无误才敢拆开包装。
黄屏问题在关闭真彩显示后也基本正常，外壳没瑕疵，是用到现在一切正常，一天中度使用1-2充，摄像头效果非常好，外放快6sp的两倍音量了。
金色真好看，融合了玫瑰金+金色的GOLD令人惊艳。
又信了把自营，没有令人失望。",5,5
11570504364,手感不错，背面非常漂亮，京东物流也很快，用了一段时间，感觉还是ios系统很好用。安卓用时间长了就想用用苹果的ios，换着用吧。就是充电太慢啦。其他都可以续航能力也不错！,5,5
10918808502,一直用6s到现在，新系统让手机存不了啥照片。。。新的手机手感很好，颜值很好，性价比也不错，到手价5788，，，下单后，第二天就到了，物流很快！官网验证是正品。。。最期待的是新手机的拍照，确实很强大！！！反应比之前的手机快了很多！！！,5,5
11379360841,收到货三天了才来评价，京东的质量还是好，买了几台苹果手机，都是正品，新的，没出什么问题。这台手机用着很舒服，电池续航能力也挺长，十分满意,5,5
12379251362,之前看评论一直不敢下单  后来朋友说靠谱  拿回来马上用网上找的方法各种检查  没任何问题  后来又玩吃鸡  果然没让人失望！玩起游戏特别棒  金色也很好看?    现在用了两天了  感觉很棒！,5,5
11012643152,8p对比之前6p，指纹识别秒开屏，电池容量超级耐用，听筒位置多一个喇叭，看电影听歌立体声，玫瑰金很好看，个人觉得是最好看的一部苹果手机。国行，完美。,5,5
12485829204,很喜欢 很给力  用这超级喜欢  比较顺手  打游戏挺流畅  吃鸡 王者荣耀了 都挺好   就是电池有点不耐用,5,5
11296668349,深空灰很漂亮，手感真好！因为手机壳和膜还没到，所以原厂的塑料没拿下去！各方面都没有问题，不错！,5,5
12421239555,拍照效果很好，外观很漂亮，各方面都不错，反应很快，不卡，很喜欢，价格划算，值得购买，电池用量也久。,5,5
12272827810,己是用第三个苹果手机，用一个星期才来评价手感很好！比安卓机好用多了，屏幕比6大多了??,5,5
12389059998,我是学生党，然后看到降价了所以才买的，看到很多评论，有好有坏，但是还是选择相信京东，到货的时候迟迟不敢激活，查看了手机的外观，是好的，然后盒子背后的序列号，还有型号，在没激活的前提下去官网查了，是正品，我才敢激活的，然后听我同学下载了个兔兔测评真机的，是真机，目前使用没什么问题，希望京东别让我失望！往后再追评！,5,5
10944036529,质量不错非常好，原来买了个四，4s现在买了个八匹，质量不错，特别好用又给加了400金，都特别好，笑红颜，售后也很好嗯颜色也很好，手感也不错，系统也特别好质量是我满意的，特别特别好，会继续关注的，售后太好了,5,5
12204565442,运行速度还是舒服 原来用的6sp感觉打游戏已经老了 哈哈 现在内存也够 外观很漂亮 总体感觉打游戏很流畅 iphone还是好用的 又哇李giaogiao,5,5
10978932941,"感觉这次抢购真是赚大了，苹果手机还是一如既往的好，从苹果4开始一直换到现在的8p。觉的还是苹果手机好用，以前用过的4，5s到现在家里的老人还在用。真的特别好。手机用两三年都不带卡的。好东西值得购买。

。",5,5
12499578953,看着这款手机挺久了       本来想着在SN上买的  后来对比了一下  好像京东的比较靠谱        就在京东下单了     发货真的很快     然后京东的快递也是很赞的     晚上下单  第二天下午手机就送到了      然后就是开箱看手机    iPhone8p的颜值真的特别高    背面的玻璃设计  真的很舒服      然后手机的系统  流畅度    屏幕显示效果   都是很赞的     用了几天来评价  完全没有什么问题   手机的电池也是很佳的  充满了  可以玩好久    很赞,5,5
12398782384,不错 高大上 屏幕也不错 电池也不错 很流畅 玻璃面的设计很完美 总之就是不错 价格也算便宜 满意的购物 凑够字了吗？相当我很累！哈哈哈哈我觉得自己是最可爱的人了！哈哈哈哈哈?,5,5
12424350966,用了好几天，很喜欢，很流畅，朋友帮忙查了一下，他们说是正品，目前没有任何的问题，很满意。后续就只能在用用看了。,5,5
12390050015,现在的品控确实不行啊，手机后盖缝隙里有灰尘 胶水，摄像头里有灰尘，一个电子产品而已，将就用了。再来说说颜色，首先深空灰比其他颜色相对比来说确实好看，更适合男性，显得比较稳重，成熟。尤其正面熄屏一瞬间犹如一件艺术品，一体感很强。iPhone的流畅度没话说，用起来还是那么的舒服。撑到5G全面普及还是一次性到位买256G的，物流很快，隔天就到。,5,5
10949739860,外观大小没什么变化，系统流畅，不像之前用的6PLUS卡得像狗，相机拍照像素很高，全玻璃机身好担心被摔，买了个手机壳，用上后瞬间好笨重??,5,5
12392905539,手机收到了，还不错，也查询了一下日期，没问题，电池比原来的6S强多了，系统也很流畅，目前没什么太大问题，趁着这个价格买下来的，纪念最后一款home键手机，一开始也是有所担心质量问题，用一段时间看看吧，目前是没什么毛病,5,5
12275560861,手机已经用了一段时间了，很不错，暂时没有出现任何的问题，早上出门满电，晚上下班回家还是有1半多的电，不玩游戏，基本生活常用的APP耗电还是可以的，棒棒哒！,5,5
11023252897,双十一抢购的，已经用了半个月了，确实很好用，系统相当流畅，反应超级快，玻璃面板很漂亮,5,5
11602829029,续航能力简直太强大，一天从早到晚出门根本不用带充电宝，几乎一直在玩，晚上回去还有一半的电。外观好看，说是金色，实际是金粉色，阳光自然光下是粉色，喜欢死了。,5,5
11279584277,给婆婆买的，手机背面是介于粉色和金色之间，很漂亮，婆婆蛮喜欢的，配个大理石的壳儿，方便加铁片车上用。,5,5
11815557595,买回来用了有小半个月了，不错很流畅很nice，比现在用的iPhone6相比简直是天上地下，全网通对电信卡支持也很nice，信号也很稳定，玩荣耀也没什么明显发热。值得购买，京东也非常给力，在外出差直接送到酒店里。,5,5
11837185173,买之前一直纠结买x还是8P，还来还是选择了8P，物流很快，下单第二天就到了，手机没瑕疵，反应很快，电池不玩游戏的话可以用一天有余。玩游戏看电影什么的手机不会发烫，而且放音乐得音质特别好。总的来说，目前很满意，红色8P很特别但是不张扬，女孩子用感觉还是不错的。就是刚买回来几天京东就降了200&hellip;&hellip;,5,5
10937622542,"【雷哥人帅货不多，预订了好多天，今天终于到了，黑色的很惊艳，双摄变焦，拍人跟美！！】
哎！哎！评错地方了，此用户撤回了一条消息
正文开始，手机很漂亮，第一次用苹果，研究了好久才搞明白，反应特快，比安卓快很多，大家都说要爱国，是没有错的，但是我们也要学学人家的长处呀，才能吃一智长一智呀！！",5,5
12460470330,挺好用的，机子爱思验过了，没什么问题，第一次在京东上买这么贵的东西，收货前很不安，现在心里放下了块石头，还不知道以后会怎样，先用用，打算用三年是没问题的。,5,5
12319348613,电池续航很好，基本工作一天下来，晚上睡觉还能剩30%左右的电量。像素比6s高很多&hellip;在x和8p之间徘徊良久，最后选择了8p，手感很好。,5,5
12335643636,快递是真心赞  第一次用苹果系统 突然觉得比安卓快   一直喜欢镜面这种手机  手感超好。,5,5
10909348247,话说这款手机还是值得入手的，手感超爽滑。。十块的防爆膜也刚好吻合，六期免息单是吸引我入手真正原因。。。没有瑕疵，如此完美假货也认了，基本是不可能的。。。物品虽好，入手需谨慎，开心就好。。。且买且珍惜。!,5,5
12391154690,入手8P，我的小6终于退休啦。用了一周了，说说使用感受，跟我的小6相比较，8p系统十分流畅，电池耐用啊?，金色也特别好看，物流也快，12号下单，13号就收到了。没有查序列号，因为我相信京东。各方面都满意啊，好了，不说了，我要去玩手机了。,5,5
11320923517,非常不错的8p、活动买的，以前用6s，大屏确实不一样，还有8p的手感也非常好。比较喜欢。京东买东西还是那么的放心！速度也快,5,5
12332206708,很好，官网查了一下序列号，显示&ldquo;请@您的iphone&rdquo;哈哈，说实话这是我第一次在京东买东西，感觉还不错，没有~的鱼龙混杂。,5,5
12235085463,手机用了一个多月啦，用着很好，运行特快，也很保电，不玩游戏，一天绝对没问题，还能剩30%多，绝对正品，希望以后没问题，相信京东，棒棒哒，还有灰色不错哦&lsquo;简单大方，大爱，买了就值啦，开心?,5,5
11360357145,京东送货速度很快，手机也查了  正品，黑色64G很漂亮，这是第二个手机在京东上购买了，很不错，目前手机电池续航能力，还可以，  新手机嘛，肯定刚开始续航  待机啊 这些很不错，网上说得苹果电池问题，也是有道理的，数据检测出来为准嘛，手机都是消耗品，更何况电池了，买了这么久才来评论，就是想给各位果粉们验证哈?,5,5
11510225684,白色很漂亮，颜值很高，平时用也很流畅，各方面都很厉害，目前直观上，就是觉得这块屏幕显示效果真棒，很符合我的要求，就是小贵啊,5,5
11171127284,配送超快的，京东的物流真心强。检查外观一切正常，手感一级棒，很漂亮，待使用后再来补充使用感受。,5,5
12381811191,运行速度很快，手感不错，比我的苹果6sp快多了。不知道苹果xs，咋么样？都说xs信号差，有没有大神告知下！,5,5
10937593763,老婆用了两年的6s终于可以退休了。8p颜值很高，256g双11活动6738入手，性价比超高，老婆很喜欢。用一段时间后再来补充评价。,5,5
10901327684,手机配送速度很快，今天刚拿到激活用了大半天，很多情况还不能客观的评论，但是现在用的感觉是A11的CPU的确强大，速度很快，使用情况用过一段时间之后再来追评。,5,5
11451135576,颜色好看，非常喜欢，京东物流很快，售后服务及时，收到手机后外层塑料薄膜没去掉就试用，感觉听筒声音太小了，于是申请售后，很快就来了电话，薄膜去掉，声音正常，简单问题快速解决，京东大赞！因为光线原因，实际颜色美拍出来！,5,5
12016152250,挺好用的，物流很快，第二天就拿到手了，刚开始不会用，琢磨了一上午才知道怎么用?  还好啦，手机有点重，颜值不错，很快就能上手！,5,5
11818200285,手机完好无损没有瑕疵  特别满意 运气好哈哈哈 运行也很快 很好看 特别喜欢 还没完全上手正在适应中,5,5
12425983271,全新正品，很好，和我朋友的官换机一对比，明显能感觉出质量的差距，色调和触屏的水很深，软件完全测不出来，但是一对比。真假立判。快递小哥，人也不错，物流及时。,5,5
12098911623,电池续航特别久，出去玩一天，玩到晚上11点都还能胜四五十个点，充电速度也可以，打游戏特别流畅，拍照像素也不忙特别清晰,5,5
11970255527,用了一个多月了。性能良好。苹果的屏幕显示真的不错。可以感觉周围环境的光来改变。让眼睛看着很舒服。电池的话还是算耐用。就正常使用。不玩游戏。用一天是一点问题没有的。最后说一下颜色。我个人是挺喜欢红色的。很耐看?,5,5
11277738298,第一次在京东买手机。我一开始怕是买到假的，出乎我的意料。没想到这么好。也不是什么翻新机和二十机。玩什么都很顺畅。不错。手机的电很耐用。支持京东。越做越好。,5,5
12470101422,使用半天，我要开始评价了，机子是2019年1月生产的，外观无划痕，摄像头没有灰尘颗粒！！品相完美！沙漏验机全新机器，没有换过任何东西！百分百原装，屏幕是东芝的，很不错，信号也很好，很满意！,5,5
11037585656,妈妈用了一段时间了，她说很不错！拍照清晰，操作简单，用几年也不会卡，满意！,5,5
12304063625,手机用了一段时间了，前一个是苹果7。个人觉得还是7的上手感觉比较舒服，虽然只有0.4毫米的厚度差距，而且plu**较大，单手还不太好操作&hellip;&hellip;总之外观我更喜欢7。再说说手机性能，可以说是非常好啦，很流畅，性能非常强！,5,5
10893377840,手机很快，很好，运行速度那叫一个赞&hellip;&hellip;美中不足太沉了&hellip;比原来的6p沉好多&hellip;握在手里打字手都酸了&hellip;但是总体来说很不错&hellip;就是略重一些&hellip;速度和内存绝对杠杠的,5,5
12416520358,之前一直在用安卓的，突然想试试苹果的，在买之前，对比一下苹果的手机，8p比较值得买，拍照很清晰，屏幕分辨率也很好，电池用得不是很长时间，希望续航能力增强,5,5
12485971610,用了很久后来评价的，说到机器我不懂，女生对电子产品本身也不那么精通。对这个机器的评价是拍下出货快京东服务好，到手机器没有伤，目前为止机器速度快，电池抗用。整体来说很满意，我觉得手机能买到可心的很不错了，好用就行不能吹毛求疵，非要这测试那测试的。,5,5
12305027286,买回来还担心会不会有质量问题，或者说买回@。到手后用了一星期，发现那些担心根本就是多余的，手机流畅度真的没的说，质量好，边框无开缝，京东商城的东西还是值得信任去购买的。,5,5
12034245385,买之前一直在iphone x和8plus之间纠结，x偏小一点，更好看一些，但是续航不如8plus，和iphone  x一样的配置，而且价格便宜些，售后更方便。8p的双面玻璃很好看，媳妇用着很开心，哈哈哈哈哈。满意！应该会比安卓机更耐用一些！,5,5
12512892592,包装很好 很到位 头天晚上下单 第二天一早就给送到了 一直想入手 看了很久很久一直没有买 结果想买了一直在缺货状态 然后每天都在关注 最终捡了个漏 好不容易抢到了 一直很信赖京东的商品 用过之后手感也不错 网速也挺流畅的 正品&hellip;,5,5
12512891505,用了一周了，感觉错，也在官网查了序列号自己是否维修记录，京东还是可以让人放心的！,5,5
12512879570,当天下单当天收货。用着还可以,5,5
12512868127,还可以吧，之前买的红色的，都是京东自营店里买的，还特意买了卡片！哈哈哈,5,5
12512808142,有点扇风，其他还好,5,5
12512688931,一分价钱一分货，京东次日达，配送速度真心快！?,5,5
12512647810,此用户未填写评价内容,5,5
12512644751,手机很好，也很满意，目前没有什么问题，就是64有点小,5,5
12512617675,一直信赖京东，手机是正品，对比过实体店，确实便宜很多，值得信赖,5,5
12512265141,一年下来都要买好几台手机，别的地方不放心，手机我只在京东买，在京东只相信京东自营,5,5
12512145348,完美哦，还能一战物流飞快，有点太大了。单手不好操作。。。。。,5,5
12511954849,感觉流畅，从16G换成64空间不担心了。,5,5
12511909997,目前用的还可以，还有很多功能不熟悉，先好评,5,5
12511901383,昨天到的，全新的，挺好的，就是没东西送的，裸机一部,5,5
12511894302,还不错，妥妥滴！！！,5,5
12511790297,春节买手机送父母，白色送妈妈，第一次京东买东西还是有些大担心的，开机后系统正常打消了我的顾虑。很赞。妈妈很开心。,5,5
12511776695,春节买手机送父母，黑色送爸爸的，第一次京东买东西还是有些大担心的，开机后系统正常打消了我的顾虑。很赞。,5,5
12511728603,很满意。,5,5
12511602078,机子还行，原装国行未开封，检查没有划痕破损，是全新机，19年上半年第五周生产的，使用了一天，暂时没发现什么毛病，以后如果发现的话再追评。另外给京东快递包装减两分，收到的时候包装胶带已经断了，手机盒在里面晃荡，差评！快递小哥速度很快嘴也甜，点赞！,5,5
12511571760,不错，嗯，真的不错，耐摔，耐磨。,5,5
12511519133,买手机选京东，没错是国行正品。值得信赖,5,5
12511413564,物流师傅很给力,5,5
12511326523,可以，现在是ios12版本了，挺好的，哈哈哈哈隔,5,5
12511283767,蛮好的，系统流畅。没发现任何问题，下次还在京东买,5,5
12511244836,还不错，如果玩儿手机多晚饭前就会没电，不玩儿手机就可以用一天，黑色很经典，如果电量持久就完美啦，还有，前置相机，居然没有人像拍时，呃...,5,5
12511194097,帮朋友买的，我没见着，不知道具体情况，应该没什么问题，有问题她肯定和我说了,5,5
12511161454,快递服务很好，手机收到了，还不错挺好的。,5,5
12510783486,给老婆买的，叨叨好久了，一咬牙买了，高兴的不得了，配套买了手机壳和膜，手机19年生产日期，很满意。相信京东。赞,5,5
12510750657,还可以。不要太快降价就可以！,5,5
12510728693,非常好！吃鸡非常棒！棒棒棒,5,5
12510700048,第二次在京东上买苹果手机，说说总体感受，首先到货太快了，第一天下午买的，第二天中午就拿到了。感谢京东快递小哥！到货后开箱检查外观是全新的，激活也查询了保修日期，对的上！然后下午去手机店贴了钢化膜买了手机壳，哈哈哈哈，使用体验不是一般的好，最后要说玩吃鸡杠杠的！,5,5
12510606732,总的来说还可以，比6P好用多了,5,5
12510577817,用了几天 很好很喜欢,5,5
12510055418,送货很快，手机很棒，使用很合意,5,5
12509984664,重新发的是正品，查过序列号也检查了手机的硬件，暂时没什么问题,5,5
12509935641,给老婆买的，很不错，我以前的也是在这家买的都很好，没有什么毛病,5,5
12509929333,手机是正品，在了京东买过了两次了，非常好用,5,5
12509892095,手机很棒 第二次买8p了 送朋友的 她很喜欢！！！！！！！！！！！,5,5
12509837773,很不错 一直喜欢在这里买东西 包装很好 快递很快 没有损坏 好评,5,5
12509767504,用了爱思助手看了一下，是新机器，19年新机，从5s以后就没用过苹果了，希望这次能有良好的体验。,5,5
12509761695,第一次在京东上面买手机，刚开始还有点担心买到@，手机到了后查了序列号，正版，以后需要购买电子产品还会在京东上面买。,5,5
12509740641,给家人买的，收到后很满意。京东自营，值得信赖！,5,5
12509681077,还可以吧，右上角有个小颗粒，还能接受，用着吧。包装真的简单?,5,5
12509583358,太喜欢了，玩游戏一毛病都没有。广大朋友们，值得购买！,5,5
12509568813,"物流很快 上午10点下的单 下午5点就到了 物流小哥很赞?
刚收到还未拆封，确认无误正品货，还有京东的防伪标签！",5,5
12509535599,超级好用,5,5
12509469653,满意,5,5
12509440220,手机整体来说很不错 帅气 哈哈哈,5,5
12509374668,质量很好，系统流畅，特别舒服,5,5
12509276594,心心念念的苹果终于到了很满意呢,5,5
12509134577,选了很久最终选择这款，手机信号不错，黑色款比较惊艳，屏幕颜色也比较细腻，流畅，经典iphone款，非常满意！,5,5
12509131113,已经收到了，很好看，也很喜欢?,5,5
12509087531,用了有段时间了，反应速度比我iPhoneX慢OLED屏幕响应快的原因吧游戏我没有玩点开~~等软件比我iPhone6s还慢可能是因为iPhone8plus屏幕大还有打开这些程序的时候使用小核节能吧iPhone6S就两颗大核,5,5
12508907284,手机是全新国行正品，已经用着了,5,5
12508789905,iPhone8p用起来很流畅新的系统操作性很好屏幕分辨率很高拍照人像功能很漂亮就是前置摄像头一般，扬声器变成了两个能实现立体声播放音乐低音有弹性很耐听的电池续航能力强A11仿生芯片的能力还是很强的总之这是用过使用体验最好的手机。,5,5
12508729425,不吹不黑，第一次用苹果 感觉不错,5,5
12508648018,用着不错，速度快，没有感觉到发热的情况,5,5
12508615973,给老婆买的手机，用了20多天了，总体感觉还不错，刚到货的时候查询手机是正品未激活的状态，激活后查询保修期是一年，相信京东自营。谢谢。,5,5
12508540522,之前看了评论好多人买到了翻新机，抱着碰运气买了忐忑不安，还好没#，相信京东自营店！,5,5
12508490792,很快的物流。京东正品。下完了单第二天就到了。好快呀。机器没问题,5,5
12508376293,京东我的老东家，几个手机都是在京东买的，值得信赖，不怕有@，绝对的支持，棒棒哒,5,5
12508340595,目前来说不想用全面屏，8P是最好的选择了，且性价比高，价格最坚挺！居然不能使用京券和东券，到手后发现手机是后封的，我为什么知道？数据线缠绕的比较乱，关键是耳机居然放反了，严重的失误，经过观察，边框部位有一处掉漆，估计上个买家发现退的货！不是完美控，凑合用吧，反正我带套看不见！,5,5
12508317892,手感超级好，颜色也特别喜欢，京东速度飞快，当天买当天就到了，赞赞赞！！！,5,5
12508286395,玻璃后壳确实漂亮，系统流畅，无线充电是亮点,5,5
12508144243,期待已久的iPhone8plus终于降价了。然后在大年初一入手了。当天收到货之后迫不及待的打开了。非常的开心。关注了好久。哈哈。经过近一个月的体验，总体感觉还行，手机各方面反应流畅，电池续航很好。不玩游戏，基本上能用两天。可能是我现在用的这个系统版本的原因，手机会出现断网的现象。总体来说还是挺满意的一次购物。,5,5
12508096759,客服态度好，物流快递好,5,5
12507926079,觉得好用，又给女朋友买了一个。,5,5
12507795264,性能仍然不过时的一款产品,5,5
12507771160,物流超快，好         好      包装很好,5,5
12507569376,一如既往的相信京东，很棒！,5,5
12507559488,描述相符，尺寸合适，美观有质感。发货快，物流给力，给快递员点个赞！好评！,5,5
12507527311,用了也快一个月了！手机真的没有一点毛病全新的！在京东买手机还是放心的，我之前也纠结了很久不敢在网上买最后还是选择了京东。送货快，之所以京东苹果手机便宜是因为他们是卖的批发价赚的是流量，所以还是放心的！,5,5
12507418271,okokok信得過京東哦～,5,5
12507412669,全新正品，。没的说，，相当霸气，绝对全新机,5,5
12507346102,挺好的，第二个8p，手机屏幕下边有瑕疵，介于已经激活了，也不麻烦了，不影响使用就算了。,5,5
12507228466,一直从京东上购买手机，已经购买了好几个了，值得信赖，相信京东。,5,5
12507130696,第一次在网上买手机，官网查了是正品，苹果用着就是舒服，很巴适,5,5
12507124753,京东物流特别给力，手机查了是国行正品！,5,5
12507048683,用了一段时间了感觉还不错 像素很满意 性能很好,5,5
12506951253,手机非常好是正品国行，货真价实，还有碎屏险，发货超快，特别感谢京东白条，感谢京东的服务。非常满意。,5,5
12506909571,手机用起来感觉和苹果官方直营店买的没有任何区别。我不知道为啥网上其他网友买的都是残次品，你们也真的是没谁了。百年不遇的倒霉事全被你们摊上了，反正我用起来感觉很不错。4698入手，你们从来都不关注这个产品的价格，然后就抱怨人家商家近期降价？正常的商家降价有何不可？是你自己不长个心眼关注价钱，你总是赖人家干嘛？你不会提前加入购物车经常关注一下？反正我等待了好久，发现降了很多，我直接就入手了。这个价位比苹果官方低1200！这个幅度真的是很诱人，所以果断在这买。如果没追评，就是暂时没有毛病。,5,5
12506789455,速度挺快的，价钱也合适，不会错的，一直在京东购买，质量放心啊！,5,5
12506767857,手机收到也用了一段时间了，很好没啥毛病，不错,5,5
12506713361,选了银色，低调耐看。查了一下基带芯片是高通的，京东正品值得信赖。,5,5
12506440165,绝对正品,5,5
12506436385,绝对是正品苹果手机。 用了几天感觉很好。电池也能用上一天半,5,5
12506078518,不错，一开始一直在Xs max 和8p里面纠结，不知道选哪一款因为八Plus是经典款，iPhone XS Max已经是全面屏，现在已经进入了全面屏时代，所以说怕买8Plus会被淘汰，但是到手以后觉得8plus够用了而且目前看来很不错，性价比也可以毕竟便宜那么多， Max送女朋友了，以后对比一下到底哪一款更好用。希望这款手机能坚持个几年。,5,5
12506037380,快递真心快下午下单第二天中午就送到了，苹果的系统真的是没话说一如既往的好用，金色的很好看，查了一下是正品的可以放心使用。,5,5
12505805796,京东快递很快，签收还要短信验证，十分可靠令人放心，包装也稳妥。,5,5
12505788804,用起来还可以。现在用了一下还好。是正品。看过几天怎么样,5,5
12505784711,快递好快～很完美,5,5
12505758819,性价比超高服务态度也不错?,5,5
12505746123,有点重哈，小六轻多了。已经用上了，先好评。,5,5
12505686011,帮我妈妈买的，妈妈很高兴，现在正在使用中，用着挺好的,5,5
12505528390,x小贵，8实惠！电池容量还是不错的，用起来和我的经典款6sp差别不大。京东的快递很给力！应该是新机，没有问题！,5,5
12505516078,已经第二次回购了，非常满意。好评,5,5
12505467606,买了好几次了，家人都很喜欢，主要系统流畅，拍照好。,5,5
