cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
淡淡de..,2016/1/7 12:43,sml-str30,可能 是 人太多 了 叫 服务员 叫 了 半天 都 没人应 总体 来说 还是 可以 的,好,好,好,3456244,3,2016,1,3,12,31
dingjh,2016/1/5 15:00,sml-str30,一般 一般 味道 服务 都 不 值得 专门 去,好,好,一般,3456244,3,2016,1,1,15,17
还是喜欢粥,2015/12/19 22:22,sml-str30,次次 食糖 水都 系黎 呢 度 味道 啦,好,好,好,3456244,3,2015,12,5,22,18
koalababytr,2015/12/19 15:57,sml-str30,双皮奶 好吃 其他 都 偏 甜 了 总体 还 行,好,好,好,3456244,3,2015,12,5,15,17
zixilulu,2015/12/4 19:58,sml-str30,各种 奶都 太甜 了,好,很好,很好,3456244,3,2015,12,4,19,15
dpuser_68880397846,2015/11/22 17:41,sml-str30,吃 完 走 了 才 发现 还有 一个 芋 丝糕 还 没上 气死 了,好,好,很好,3456244,3,2015,11,6,17,21
桢承leo_9273,2015/11/18 9:28,sml-str30,菜品 新颖 口味 独特 甜品 款式 很多,好,好,好,3456244,3,2015,11,2,9,16
chends2012,2015/11/17 23:03,sml-str30,性价比 可以 可以 常 来 大众 消费,好,一般,一般,3456244,3,2015,11,1,23,15
xiaoxue0485,2015/11/17 8:01,sml-str30,菜品 就是 还 可以 但是 等待 的 时间 要 很长 还有 就是 人刚 走进 来 坐下 服务员 都 没有 端水 过来 很多 都 要 催 才 来 的,好,好,好,3456244,3,2015,11,1,8,51
dpuser_23636125817,2015/11/4 15:01,sml-str30,烩饭 元起 砵 仔饭 元 起 茶树菇 牛肉 元 不过 有点 偏咸,好,很好,好,3456244,3,2015,11,2,15,29
fun622,2015/10/24 12:59,sml-str30,好食 味道 刚刚 好 下次 还 继续 光顾,好,好,好,3456244,3,2015,10,5,12,16
关你乜事_,2015/10/20 10:11,sml-str30,有 团购 便宜 了 很多 划算,好,好,好,3456244,3,2015,10,1,10,15
dpuser_88588011235,2015/10/14 10:20,sml-str30,番禺 最 好吃 的 传统 甜品店 没有 之一,很好,一般,差,3456244,3,2015,10,2,10,17
dpuser_13728080762,2015/10/7 10:05,sml-str30,味道 不怎么 好 但 价格便宜 服务 不错,一般,好,很好,3456244,3,2015,10,2,10,15
cg299,2015/10/4 12:59,sml-str30,还好 吧 比较 方便 的 糖水 店 周边 也 没有 更好 的 了 还好 吧 比较 方便 的 糖水 店 周边 也 没有 更好 的 了 还好 吧 比较 方便 的 糖水 店 周边 也 没有 更好 的 了 还好 吧 比较 方便 的 糖水 店 周边 也 没有 更好 的 了 还好 吧 比较 方便 的 糖水 店 周边 也 没有 更好 的 了,很好,好,好,3456244,3,2015,10,6,12,179
Berton_5869,2015/9/23 14:58,sml-str30,牛肉 太咸 腊肠 不 好吃,一般,好,一般,3456244,3,2015,9,2,14,20
刘倩仪阿阿阿,2015/9/22 16:30,sml-str30,一直 都 买 广东 人 口味 不错 的 哦,很好,好,很好,3456244,3,2015,9,1,16,15
love柔柔猪,2015/9/4 15:51,sml-str30,经常 去 吃 代金券 优惠 出品 一直 很 好,好,很好,一般,3456244,3,2015,9,4,15,17
楊华,2015/8/29 12:36,sml-str30,不过 不失 已经 没有 以前 的 味道 了,好,好,好,3456244,3,2015,8,5,12,15
肥仔_6696,2015/8/28 16:33,sml-str30,杏仁 炒奶 太甜 炒 牛河 没有 味道 好 难食,一般,一般,一般,3456244,3,2015,8,4,16,17
2584仪,2015/8/11 19:36,sml-str30,老 品牌 吃 了 一辈子 在 这里 算 可以 的 啦,好,好,好,3456244,3,2015,8,1,19,18
花钱的地方吧,2015/8/7 1:20,sml-str30,好好 吧 感觉 人 好多 有 机会 再 看看 别的 好吃 不,好,好,好,3456244,3,2015,8,4,1,22
小辛巴辛巴,2015/7/26 18:43,sml-str30,找 了 很 久 才 找到 味道 还 行 看到 很多 人点 炸鸡翅 个 双皮奶 要 了 张 外卖 单 下次 直接 点 外卖 可,很好,非常好,很好,3456244,3,2015,7,6,18,42
破小孩丽丽,2015/7/17 11:55,sml-str30,蛋 炒 奶太甜 了 也 没 那么 滑口 感觉 就是 不 咋 的,一般,很好,好,3456244,3,2015,7,4,11,21
orangeli,2015/7/16 16:44,sml-str30,环境 不错 晚上 点半到 依然 好多 人来 食 野味 道 依然 保持 水准,好,好,好,3456244,3,2015,7,3,16,31
dpuser_92134116436,2015/7/10 22:07,sml-str30,第二次 过来 味道 还是 让 我 回味 亲 赶紧 过来 吧,很好,很好,非常好,3456244,3,2015,7,4,22,22
shao雪,2015/7/5 23:54,sml-str30,团购 就 便宜 一点 还 可以 啦,一般,一般,一般,3456244,3,2015,7,6,23,17
Misschenchenchen,2015/7/5 17:06,sml-str30,中午 吃饭 人多 挤 要 拼台 服务员 招呼 不来 好 忙 的 感觉 用 团购 卷 的话 要 先 验证 再 写 单 两个 人点 了 一个 香菇 牛肉 砵 仔饭 和 榨菜 滑鸡 砵 仔饭 刚好 元 团购 元 抵元 人均 才 元 吃 个 饭 划算 饭 有点 硬配 的 青菜 都 煮 黄 了 味道 一般,好,好,好,3456244,3,2015,7,6,17,176
Qzone_0792706671,2015/6/30 9:27,sml-str30,服务态度 比较 差上 得 較 慢水度 唔 得 飲,好,好,一般,3456244,3,2015,6,1,9,18
TSlover22,2015/6/30 9:16,sml-str30,品质 只能 说 一般 味道 一般 就是 蛮 便宜 的,好,好,好,3456244,3,2015,6,1,9,19
少萍_8594,2015/6/27 23:06,sml-str30,一般般 呢 只是 没 其它 地方 好 去 一般般 而已,好,好,好,3456244,3,2015,6,5,23,20
billypoon2000,2015/6/14 15:48,sml-str30,价钱 可 接受 缺点 就是 无 地方 停车 不 知道 是否 此店 不利于 我 到 店 消费 两次 都 被迫 食 牛肉干,好,好,一般,3456244,3,2015,6,6,15,44
houyiziyun,2015/6/9 13:00,sml-str30,要 先 验证 后点餐 比较 麻烦 点好 了 元 又 说 炒 螺 没 了 团购 券 已 认证 只能 换 别的 为什么 不能 像 其他 厂家 一样 结账 前 验证 团购 券 呢,很好,很好,很好,3456244,3,2015,6,1,13,62
simin_552,2015/6/4 12:25,sml-str30,老店 味道 还 可以 就 一般 的 甜品店,好,好,好,3456244,3,2015,6,3,12,16
zlh淼鑫,2015/4/16 17:12,sml-str30,在 钟村 算是 很 好 的 一个 甜品店 所以 到 饭点 去 的话 一般 都 是 满座 的 每次 去 都 喜欢 避开 饭点 味道 很 好 环境 一般 服务 需要 提高,很好,好,一般,3456244,3,2015,4,3,17,58
yannislee,2015/4/7 19:14,sml-str30,比較 多人台 與 台 之間 無麼 位 但 係 性價 比高 糖水 都 比 較 大碗,很好,好,好,3456244,3,2015,4,1,19,30
小飞象0129,2014/12/9 16:32,sml-str30,价格 系便 但 出品 越来越 差吾想 再 去,好,好,好,3456244,3,2014,12,1,16,17
老实就奇,2014/9/12 9:29,sml-str30,健民 牛奶 甜品店 在 番禺 大石 钟村 人民 路 是 一家 经营 多年 的 老字号 那天 和 朋友 开车 经过 那里 朋友 告诉 我 这 是 一家 老字号 经营 了 多年 目前 的 店铺 是 重新 装修 过 的 于是 我们 停车 进去 试试 他家 店面 不 很大 装修 很 一般 有 两层楼 经营 炖 饭 粥 粉面 煎 饺 猪脚 姜 甜品 等 最 出名 是 甜品 甜品 以 传统 类型 的 为主 像 红 豆沙 绿豆沙 双皮奶 姜撞奶 雪糕 等 品种 很多 各要 了 一碗 双皮奶 元 一碗 不 贵 比较 大碗 端 上 香喷喷 的 很 粘稠 吃 起来 很 滑 很 嫩 奶 味十足 至于 其他 糖水 也 有 很多 人点 因为 忙 着 要 赶路 吃 完 一碗 就 走 了 下次 有 机会 再 试试 其他 糖水,好,好,好,3456244,3,2014,9,4,9,323
娃娃布布天使,2014/8/14 23:13,sml-str30,这家 甜品店 去过 恩 朋友 请客吃饭 的 吃 的 双皮奶 甜甜的 香香的 味道 好吃 还有 别的 下次 再 去 品尝 呵呵,好,好,好,3456244,3,2014,8,3,23,51
560560kk,2014/6/21 10:37,sml-str30,老字号 甜品 都 挺 好 的 猪脚 姜 很大 份 很 好吃 笼饭 和 煎 饺 也 不错 下次 再 来,很好,好,好,3456244,3,2014,6,5,10,35
彳亍的孖魚仔,2014/2/21 16:07,sml-str30,去過 很 多次 多年 的 老店 了 蒸飯 沒 以前 好吃 了 但是 甜品 依然 好 最近 搬到 了 老店 對面,好,好,好,3456244,3,2014,2,4,16,41
承怡的一些事一些情,2013/12/24 21:18,sml-str30,因为 最 喜欢 红豆 每次 都 点 窝 蛋 红 豆沙 当然 是 热 的 了 还 不错 有 一回 点 了 冰 的 红 豆沙 就 不 推荐 了 一点 也 不沙 还 混有 米 在 里面 的 烧鸭 饭 也 不 推荐 烧鸭 是 叮 热 给 你 的,好,好,很好,3456244,3,2013,12,1,21,77
Aki610,2012/8/12 23:09,sml-str30,昨天下午 朋友 带去 吃 的 价格 很 亲民 推荐 双皮奶 和 凤凰 炒奶糊 好味 生意 好好 去 的 时候 都 要 拼台 二楼 也 有位 不过 没上去 看,很好,一般,一般,3456244,3,2012,8,6,23,59
ch_ch_,2011/2/2 0:11,sml-str30,如果 家里 没 煮饭 都 会 来 这里 吃 多半 都 是 叫 碟 头 饭料 足 味道 不错 汁会 很多 还有 姜撞奶 很 正宗 这家 店 在 钟村 非常 有名 来 吃 的 多半 是 本地人 生意 很旺 态度 就 很 一般 非常 一般 不过 现在 习惯 了,一般,一般,一般,3456244,3,2011,2,2,0,93
发水De面包,2010/1/31 16:17,sml-str30,健民 这间 店系 钟村 好 出名 的 甜品店 而且 做 的 都 是 街坊 生意 价钱 实惠 而且 分量 够 出品 还 可以 口味 虽然 系 甜品店 但系 都 有 粥 粉面 饭食 试过 距 的 甜品 味道 还 可以 分量 够 会 好 精致 都 试过 距 噶 牛腩 面蚊 好 大碗 我 一个 人 就 搞 距 掂 牛腩 都 好多 下 环境 算系 钟村 依间 老店 所以 装修 有点 旧 但 还 算 干净 服务 感觉 上系 家庭 作坊式 经营 而且 系 做 街坊 生意 所以 老 顾客 就 觉得 好 亲切 咯新 顾客 就 可能 会 习惯 不过 都 会 比 面色 你 睇 咯 坐 睇 就 有人 挪茶 比 你 价钱 真系 好 实惠 性价比 比较 高,好,好,好,3456244,3,2010,1,6,16,291
馋宝宝2012,2010/1/29 11:26,sml-str30,喜欢 这里 的 香芋 椰汁 西米露 双皮奶 不够 正宗 炒牛河 也 不错 就是 服务员 与 厨师 的 态度 太差 了 最后 一次 我 去 吃 的 时候 因为 快要 放假 了 心情 不错 约 上 一个 同学 上去 大吃一顿 点 了 满满 一桌 怎么 知道 上 了 的 炒 牛河 是 馊 的 那 我 就 叫 来 服务员 说明 情况 了 本 也 没想 多加 计较 怎么 知道 不久 后 出来 了 厨师 拿 着 勺子 大声 吆喝 谁 说 馊 了 那 凶神恶煞 的 表情 简直 想 把 你 吞进 肚子 里 去 了 太 可怕 了 吃饭 也 只不过 想 图个 开心 而已 用得着 这样 么 不信 他 可以 亲口 试一下 啊 还 骂 了 我们 几句 才 走 太 可气 了 从 那个 时候 开始 我们 就 誓死 不去 这里 吃饭 了 我们 是 想来 吃饭 的 不是 来 吃 气 的 感觉 这里 换 了 几次 厨师 每次 来 的 出品 味道 都 不 太 一样 晕,好,一般,一般,3456244,3,2010,1,4,11,357
Shine_Juan,2009/12/1 17:39,sml-str30,我 中意 饮 呢 度 既 牛奶 西米露 奶昔 仲有 双皮奶 准确 黎讲 奶制品 都 唔 错 至于 食饭 嘛 冇 乜 感觉 一般般 啦 价钱 仲 好似 比 附近 贵添,好,一般,一般,3456244,3,2009,12,1,17,61
五厘米秒速,2017/9/28 14:17,sml-str30,杏仁 炒奶糊 出品 已经 不如 以往 了 明显 放 的 食材 杏仁 少得 近乎 没 放 一样 非常 失望 也 没有 水 牛奶 那种 味稀 得 可怜 和 沙湾 皇后 甜品 差远了 希望 商家 别 再 这样 流失 客源,一般,好,很好,3456244,3,2017,9,3,14,76
dpuser_8068844267,2016/8/10 17:36,sml-str30,这个 点人 不是 很多 感觉 比 晚上 来 吃 舒服 一点,很好,好,好,3456244,3,2016,8,2,17,20
龙尐_,2016/6/26 21:30,sml-str30,叫拿杯 开水 半天 没人 拿 也 是 醉 了,很好,好,一般,3456244,3,2016,6,6,21,18
皮皮_255,2016/6/6 5:04,sml-str30,朋友 一直 都 爱 着 三丝 炒 米粉 芋丝饼 我 就 觉得 姜撞奶 非常 好,好,一般,一般,3456244,3,2016,6,0,5,28
tljp5313,2016/5/4 0:00,sml-str30,这次 去 服务员 很 热情 主动 比 之前 的 要 好些 上 东西 也 非常 快,很好,好,很好,3456244,3,2016,5,2,0,27
Chankeadi,2016/4/3 1:44,sml-str30,这 算是 钟村 最具 性价比 的 店 了,好,好,好,3456244,3,2016,4,6,1,16
连伟华Jack罗盘云,2016/2/27 11:13,sml-str30,还 可以 就是 交通 不是太好 那里 容易 塞车,好,好,好,3456244,3,2016,2,5,11,19
dpuser_5904635294,2016/2/27 8:41,sml-str30,甜品 不错 饭 就 不怎么样 了 而且 座位 有点 少,很好,好,很好,3456244,3,2016,2,5,8,21
笑笑口QQ,2016/1/17 18:57,sml-str30,菜色 已经 吃 很多年 了 不错 啊 提示 您 股东会 方面 很 咸亨 总,好,好,好,3456244,3,2016,1,6,18,26
___Expect,2016/1/5 21:52,sml-str30,人 很多 服务员 不错 东西 好吃,很好,很好,很好,3456244,3,2016,1,1,21,15
如梦离歌,2015/12/24 13:24,sml-str30,不错 双皮奶 不错 哈哈 粥 很 好吃,好,好,好,3456244,3,2015,12,3,13,16
dpuser_46869882482,2015/12/24 3:30,sml-str30,不堪回首 的 记忆 东西 一般 记忆 太 心酸 想 起来 都 疼,好,一般,一般,3456244,3,2015,12,3,3,25
小Q壹壹,2015/12/15 7:44,sml-str30,等 了 差不多 一个 小时 太慢 了 吃 的 也 一般般,好,好,好,3456244,3,2015,12,1,7,22
dpuser_48202941441,2015/12/9 21:43,sml-str30,有 团购 的 比 在 店 的 价钱 优惠 好多 了 但 阿姨 们 的 服务态度 真的 一般 般的,好,好,好,3456244,3,2015,12,2,21,32
上單Uzi,2015/12/7 10:38,sml-str30,貴 了 越來 越貴 真是 不過 還是 很 好吃 的 還好 吧,好,好,好,3456244,3,2015,12,0,10,21
德芙pp,2015/12/1 14:54,sml-str30,服务态度 一般般 食物 还好 打包 费 也 优惠 就 最好 了,很好,很好,差,3456244,3,2015,12,1,14,23
dpuser_12935483247,2015/11/24 23:43,sml-str30,服务态度 非常 恶劣 口味 还 行 有好有坏,一般,一般,差,3456244,3,2015,11,1,23,19
鬼仙夜不语,2015/11/16 19:52,sml-str30,品种 多 味道 一般般 吧 不过 就 在 附近 还 行,好,好,好,3456244,3,2015,11,0,19,21
凌_8617,2015/11/13 20:09,sml-str30,不 方便 就是 没有 服务员 竟然 说 假如 有 你们 就会赖 着 不 走 了 唉 什么世道 有 才 会 吸引 更 多 的 人流 老板 不会 做生意,很好,很好,一般,3456244,3,2015,11,4,20,67
榮Gor籽,2015/11/3 22:52,sml-str30,老字号 味道 还 可以 大家 可以 试下,很好,很好,好,3456244,3,2015,11,1,22,17
dpuser_8658847946,2015/10/22 22:50,sml-str30,升价 太快 价高 感觉 不值 这个 价贵 质量 一般,好,好,好,3456244,3,2015,10,3,22,20
睡不着、小姐,2015/10/9 11:03,sml-str30,经常 去 吃 的 方面 是 挺不错 的 就是 服务 太太 太差 了,非常好,非常好,差,3456244,3,2015,10,4,11,24
zhongkevin0056,2015/10/6 15:54,sml-str30,菜式 不 多 口味 很 一般 甜点 尚可 小孩子 吃 了 几个 点心 饭菜 不 推荐,一般,好,好,3456244,3,2015,10,1,15,31
鱼儿游,2015/10/2 0:00,sml-str30,服务员 手脚 慢 还 写 漏单 算错 钱 还好 自己 当着 她 面算 一算 不然 真是 坑 出品 还好 吧 毕竟 是 老字号 的 甜品店 只是 团购 的 要 拿 去 验证 才能 使用 有点 慢,非常好,非常好,好,3456244,3,2015,10,4,0,69
dpuser_08472290490,2015/9/17 22:03,sml-str30,不错 还 算 容易 找 服务态度 也好,很好,很好,很好,3456244,3,2015,9,3,22,15
dpuser_24015521683,2015/8/28 1:32,sml-str30,不知 是不是 使用 了 优惠卷 还是 出品 没 之前 精良 了 艇 仔粥 居然 只有 一口 鱼肉 粥 水稀 到 爆 跟 没有 盐 的 一样,好,一般,一般,3456244,3,2015,8,4,1,47
dpuser_27749291919,2015/8/27 19:50,sml-str30,菜品 还好 不过 有个 服务员 态度 不太好,很好,很好,差,3456244,3,2015,8,3,19,19
mings889,2015/8/24 17:53,sml-str30,还 可以 吧 觉得 不够 以前 的 好 钟村 只有 两家 牛奶 店 还是 以前 的 好吃,好,好,好,3456244,3,2015,8,0,17,32
李辉妹,2015/8/18 16:19,sml-str30,还好 去 吃 了 好 多次 了 也 没什么 感觉 了,好,好,好,3456244,3,2015,8,1,16,18
Sean_4388,2015/8/16 22:49,sml-str30,今晚 高高兴兴 去 食糖 水林住 点餐 等 了 差不多 分钟 才 有人 好不容易 点 完 了 也 是 等 了 好久 才 有 东西 上 生意 好 吧 这能 谅解 但系 别人 来 迟 的 都 有 端水 喝 我们 来 早 的 却 不 上 而且 服务态度 很 不耐烦 随便 敷衍了事 到 我们 离店 前 一分钟 都 没有 上水 这 是不是 做 多 了 熟客 就 忽视 服务 这样的话 对 这店 很 失望 系米 越 老字号 的 店 就 越是 这样 尼 想想 以前 的 再 忙 也 不至于 这样 对待 客户 现在 生意 好 了 熟客 多 了 服务 却 倒退 了,好,好,差,3456244,3,2015,8,6,22,256
bb小仪,2015/8/6 11:12,sml-str30,人 好多 迟点 都 容易 找 不到 位置 就是 重新 装修 之后 格局 有点 吵,好,好,好,3456244,3,2015,8,3,11,28
dpuser_28601971337,2015/8/3 15:52,sml-str30,吃 就 好吃 就是 态度 不太好 要 改善 一下,非常好,很好,好,3456244,3,2015,8,0,15,19
CH_Kin,2015/8/3 14:03,sml-str30,一般般 咯 去过 几次 都 是 这样,一般,好,一般,3456244,3,2015,8,0,14,15
朱教授001,2015/7/30 11:29,sml-str30,速度 太慢 了 还有 服务员 的 下单 效率 比较 差,很好,很好,差,3456244,3,2015,7,3,11,19
wendy_725440,2015/7/28 13:42,sml-str30,很 喜欢 她家 食物 好吃 特别 是 甜品,非常好,很好,非常好,3456244,3,2015,7,1,13,16
winky华莲,2015/7/6 0:06,sml-str30,和 朋友 聚会 出来 吃 的 挺 划算 的 一直 都 是 这里 常客,非常好,非常好,好,3456244,3,2015,7,0,0,23
jieyi1120,2015/7/5 16:43,sml-str30,感觉 到 油 不是 正常 的 油 还是 蒸 的 比较 好,好,好,很好,3456244,3,2015,7,6,16,20
幸福满满_5694,2015/7/3 12:17,sml-str30,还 可以 味道 一般般 不会 再 去 了,好,好,好,3456244,3,2015,7,4,12,15
小小杨_1216,2015/6/20 14:46,sml-str30,越来越 贵 了 团购 的 优惠 都 看不出来 了,很好,很好,很好,3456244,3,2015,6,5,14,17
yangyuanming,2015/6/10 12:38,sml-str30,味道 不错 价格 稍微 贵贵 了 一点 服务态度 不好,好,好,好,3456244,3,2015,6,2,12,21
爱君如梦大大,2015/5/24 16:57,sml-str30,满意 划算 服务员 很 忙 普遍 态度 一般,好,很好,很好,3456244,3,2015,5,6,16,19
dengzhitong,2015/5/20 17:52,sml-str30,越做越 差 了 份量 也 越来越少 了 价格 却 飞涨,好,很好,一般,3456244,3,2015,5,2,17,22
dpuser_31034048494,2015/5/17 16:54,sml-str30,不错 还 可以 用 团购 比较 划算 不错 不错,很好,很好,很好,3456244,3,2015,5,6,16,19
JERRYDONG137,2015/5/15 20:55,sml-str30,可以 啊 管理 有点 乱,非常好,很好,好,3456244,3,2015,5,4,20,15
CANI_LU,2015/5/14 17:07,sml-str30,食物 没 以前 好店 小 了 很挤,好,好,差,3456244,3,2015,5,3,17,15
dpuser_37109230003,2015/5/3 10:46,sml-str30,甜品 可以 的 每次 去 都 是 超多人 的 就是 上菜 很 慢,很好,好,好,3456244,3,2015,5,6,10,22
尼玛你是吃货吗,2015/4/28 23:11,sml-str30,东西 的 味道 不错 可能 人多 吧 点餐 要 等 多一会,很好,非常好,好,3456244,3,2015,4,1,23,21
dpuser_42762825915,2015/4/25 10:12,sml-str30,环境 非常 好 味道 还 可以 总体 来说 下次 还会 去,很好,很好,很好,3456244,3,2015,4,5,10,21
敏敏_299102,2015/4/19 14:54,sml-str30,价格便宜 食物 品种 多 环境 一般,好,好,好,3456244,3,2015,4,6,14,16
tonliu,2015/4/19 12:33,sml-str30,比较 实惠 用 代金券 后 但是 口味 不太 满意,好,好,好,3456244,3,2015,4,6,12,20
柯爱的,2015/4/15 8:54,sml-str30,上次 去 吃 的 时候 点 东西 说 要 团购 当时 跟 那个 服务员 下 了 几样 东西 但 还 未 拿单 去 做 我 说 用 团购 等 下 再点 然后 她 说 你 点 的 就 不能 用 那 我 想 问 是不是 一定 要 客人 要 这 几样 东西 我 不要 了 然后 走 出去 再 走进 来点 就 可以 既然 不想 别人 用 团购 就 别搞 活动 啦 又 想 赚钱 又 不 从 顾客 出发,好,好,一般,3456244,3,2015,4,2,8,191
Irish_5433,2015/4/15 0:58,sml-str30,东西 其实 略贵 但 因为 用 团购 所以 便宜 了 不少 所以 还好 双皮奶 很软 滑 味道 也 很 正 热狗 略 坑 块钱 才 一根 奶茶 真心 坑 味道 不 说 难 喝 感觉 奶味 不够 浓 而且 杯子 超浅 居然 还要 块 我 也 是 醉 了 总的来说 甜品 应该 是 强项 正餐 就 见仁见智 了 绝对 不要 点 奶茶 完全 不值 这个 价,好,好,好,3456244,3,2015,4,2,0,187
股石,2015/4/7 19:44,sml-str30,城中村 对 环境 別太有 要求 蛋奶 不错 牛河 难吃 服务 没有,好,一般,差,3456244,3,2015,4,1,19,27
fzsaipyq,2015/3/15 20:14,sml-str30,想 吃 的 没有 只有 一些 比较 便宜 的 可以 选择,好,好,好,3456244,3,2015,3,6,20,20
泥嘉,2015/2/7 16:00,sml-str30,不错 不错 光顾 很多年 了 新装修 环境 不错,好,好,好,3456244,3,2015,2,5,16,20
dpuser_89653011094,2015/1/31 17:20,sml-str30,啊 姨 服务 不好 好像 老板 欠 他 钱 一样,非常好,好,一般,3456244,3,2015,1,5,17,19
文思泉涌ing,2015/1/26 22:44,sml-str30,品种 挺 多 的 也 不贵 还有 很多 甜品 还 没试 下次 还会 去 的 钟村 吃 东西 的 好 地方 之一 吧,好,好,好,3456244,3,2015,1,0,22,40
董结仪,2015/1/21 17:03,sml-str30,一如既往 十几年 罗 我 都 一直 帮撐 距 不过 糖水 都 带 甜 左 一点,非常好,非常好,非常好,3456244,3,2015,1,2,17,27
沈海花,2015/1/16 17:19,sml-str30,服务 不错 很快 上齐 品种 多样化 实惠,好,好,好,3456244,3,2015,1,4,17,18
SUZANNE_CHEN,2011/2/19 12:08,sml-str30,之前 去过 一次 平时 有 叫 下 外卖 快餐 都 可以 啦 甜品 比较 出名 姜埋奶 唔 错 龟苓膏 都 几 好几 有细个 果阵 味道 加炼 奶 咖,好,一般,一般,3456244,3,2011,2,5,12,57
NaNa公主,2018/9/23 0:13,sml-str30,文明 路 这 几档 甜品店 都 吃 过 吃 完 晚饭 大家 只是 想过 一过 口瘾 所以 随便 选 一间 姜汁 豆腐花 味道 一般 凤凰 炒奶糊 大热天 时真系 吃不出 味来 这个 还是 冬天 吃 比较 好 椰汁 红豆 西米露 不 好吃 芒果 豆腐花 一般 紫米 双皮奶 双皮奶 一般 但 紫米 不错,好,一般,一般,3179845,3,2018,9,6,0,182
夏巴塔小公举,2018/9/20 14:21,sml-str30,百花 甜点 斜对面 搜 大众 看到 明记 的 姜汁 豆花 很 不错 想着 来 尝试 一下 豆花 是 现成 的 出 餐口 端出来 服务生 浇 上装 在 壶里 的 姜汁 出品 了 豆花 很嫩 爽滑 可口 姜汁 略 甜 姜味 并 不重 可能 就是 市场 买 了 现成 材料 看 了 一下 周边 桌上 点 的 感觉 也 都 一般 不过 价格 实惠 吧 路边 小憩 一下 也 不错,好,好,好,3179845,3,2018,9,3,14,200
