cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
????1213,2018/1/27 16:05,sml-str40,??? ?? ???? ???? ???? ?? ??? ?? ?? ??? ???? ?? ??? ?? ???? ? ??￥ ?? ?? ???ò? ? ???? ?? ???? ?????? ???? ?? ??? ???? ??? ??? ??? ???? ?? ?? ??? ???? ? ?? ? ? ???? ???? ?β? ?????? ??? ??? ???? ????? ?? ??? ?? ???? ??? ?? ??? ???? ??? ??? ???? ?? ???? ??? ?? ?? ?? ??? ?? ?? ??? ??? ?? ? ?? ??? С???? ? ? ?? ?? ???? ???? ???? ???? ?? ? ?? ?? ??? ???? ?? ??? ?? ???? ??,???,???,???,518986,4,2018,1,5,16,237
simple4423,2018/1/27 12:10,sml-str40,ζ?? ?? ???? ?? ??? ?? ?? ?? ??? ???н? ?? ???? ?? ???н? ?о? ?? ??,???,???,???,518986,4,2018,1,5,12,30
?????,2018/1/27 10:55,sml-str40,???? ???? ???? ????? ?? ?? ? ?? ???? ???? ??? ?? ???? ?? ???? ?? ?ó? ???? ?? ? ?? ????? ?? ?? ?? ????? ?? ??? ?? ?? ?? ??? ? ??? ??? ???? ?? ?? ???? ?? ?? ???? ?? ??? ? ?? ?????? ??ζ ?? ??? ???? ??? ?? ???? ? ?? ?? ?? ??ζ ??? ? ??? ??? ?? ??? ???? ?? ?? ??? ??? ?? ???? ?? ???? ?? ??? ????? ???? ??? ?? ?? ???? ??? ?????? ?? ???? ?? ??? ?? ???? ?? ??? ???? ???? ζ?? ???? ?? ???? ??? ????? ????? ?? ζ?? ??? ?? ???? ?? ?? ???? ???? ?е? ??? ?? ?? ?? ???? ??? ??? ?? ???? ? ???? ?? ???? ???? ?? ??? ?ó? ?????? ???? ???? ? ??? ??,???,???,???,518986,4,2018,1,5,10,295
Yamier.,2018/1/26 13:09,sml-str40,?? ??? ???? ?? ???? ?? ???? ??? ??? ·?? ?? ??? ?? ??? ???? ????? ??? ??? ???? ???? ?? ??? ·?? ???? ??? ???? ?? ??? ???? ?? ??? ??? ???? ?? ?? ?? ?? ?? ?? ???? ???? ζ?? ?? ???? ??? ???? ??? ?? ζ ?? ?о? ?? ?? ?? ?? ?? ?ó? ?? ???? ?? ?? ?? ?? ???????? ?? ???? ???? ? ??? ?? ????? ???? ??? ??ζ ???? ???? ?? ?? ??? ?ó? ?? ?? ?? ? ?? ?? ???? ???? ????,???,???,???,518986,4,2018,1,4,13,243
??????μ????,2018/1/26 11:03,sml-str40,? ?? ???? ?? ???н? ?? ?? ??? ?? ??? ??? ?? ?? ??￥ ?? ?? ?????? ??? ?? ???? ?? ?? ?? ???? ?? ?? ??? ?? ?? ?? ??? ???? ??￥ ?? ???? ?? ??? ??? ?? ??? ?? ?? ???? ???? ?? ?? ???? ??? ??? ?? ζ?? ??? ?? ??ó? ?? ???? ?е? ??? ?? ??? ?? ??? ?? ??? ?? ??? ???,???,?????,???,518986,4,2018,1,4,11,185
hiral,2018/1/25 22:58,sml-str40,???? ???? ??? ?????? ??? ??? ? ?? ???? ?? ?? ???? ?? λ?? ????· ? ???? ?? ???? · ???? ?е? ??? ??? ?????? ?? ?? ???? ?t?? ?? ?? з з ???? ?? ?? ??? ??? ????? ??? ????? ?? ???? ?? ???? ??? ???? ???? ?? ?? ???? ?? ?? ??? ??? ???? ??? ???? ?? ?? ???? ?? ??? ???? ?? ? ?? ??? ? ???? ??? ?? ??λ ??? ??? ?? ??? ?μ? ?? ??? ???? ?? ?? ??? ??? ???? ?? ?? ? ???? ???? ??? ? ????? ?ó? ???? ?? ???? ??? ?????? ?? ?? ???? ???? ?? ???? ?? ? ??? ?? ???? ??? ??? ζ ?? ???? ???? ???? ?? ??? ?? ???? ? ???? ?? ??? ???? ?? ?? ???? ?? ? ?ó? ?? ???? ? ?? ???? ??? ??? ?? ???? ??? ?? ???? ??? ???? ???? ?? ??? ?? ?? ?? ?? ?? ? ???? ??? ??? ???? ???? ?????? ???? ?Щ ???? ???? ?? ????? ???? ?? ???? ?е? ? ? ?? ??? ?? ???? ??? ??? ???? ??? ?? ???? ??? ?? ??? ????,???,???,?????,518986,4,2018,1,3,22,412
RitaRita????,2018/1/25 18:39,sml-str40,???? ?? ?? ??л ???? ??? ?? ?? ?? ???? ?????? ??? ??? ??? ?? ? ??? ? ???? ??? ?? ??? ?? ?? ?? ???? λ?? ???? ??? ???? ?? ???? ?? ???н? ???? · ???? ??? ?? ?? ?? ?? ???? ??? ???? ???? ???? ?? ?? ?? ??? ?? ???? ??Щ ?? ???? ???? ?? ???? ??? ? ?? ??? ??? ???? ?? ?? ?? ζ?? ?? ???? ???? ??ζ ??? ???? ?? ?γ? ?? ?? ??? ???? ????? ??ζ ???? ???? ?? ? ?? ?? ???? ??? ???? ???? ??? ???? ??? ?? ???? ???? ???? ??? ???? ?? ???,???,???,???,518986,4,2018,1,3,18,280
??????С??,2018/1/25 17:25,sml-str40,???????? ?? ???? ??? ??? ??? ???? ????? ???? ??? ??? ?ó? ?? ??? ?? ???? ?? ???? ??? ???? ?? ???? ?? ???? ?? ?? ? ?? ?? ???? ??? ?????? ?? ??? ?? ??? ?? ???? ??? ?? ?ó? ? ??? ?? ?? ???? ??? ??? ???? ??? ?? ??? ?? ??? ?? ?? ??ζ ?? ???? ???? ??? ? ?? ??? ?? ???? ???? ????? ????ī?? ?? ?? ?? ??? ?? ?? ?? ?? ??? ??? ???? ??? ??ζ ??? ?? ???? ??? ??? ??? ?? ???? ?? ?? ???? ? ? ??ó? ??,???,??,??,518986,4,2018,1,3,17,258
fionakale,2018/1/24 22:23,sml-str40,???? ???? ???? ??? ?? ??? ???? ?? λ?? ???? ?? ?? ? ???? ?? ???? ?? ???? ???? ??? ???? ? ??λ ???? ?? ???? ? ???? ?????? ??? ? ?? ???? ? ???? ?? ?? ?????? ?? ???? ?? ?? ?? ???? ??? ???? ? ???? ?? ???? ??ζ ???? ? ???? ?? ? ?? ??ζ ??? ??? ζ??,???,???,???,518986,4,2018,1,2,22,180
??????,2018/1/24 18:44,sml-str40,??? ???? ????? ??? ??? ??? ??ζ ??? ??? ??? ??? ?? ?? ???? ??? ?? ??? ?? ?? ?? ?? ?? ???? ?? ???? ??? ???? ?? ???? ???? ???? ??ζ ??????? ?? ???? ?? ???? ?? ???? ???? ? ?? ?? ?? ??? ?ó? ?? ???? ?? ?ó? ?? ???? ?? ???? ?? ???? ?? ???? ?? ζ?? ?? ??? ??? ????? ?? ????? ???? ?????? ??? ?? ???? ??? ????? ?? ?? ???? ??? ??? ?? ??? ?? ?? ??? ?? ??? ???? ?? ???? ???? ???? ?? ?? ???? ?? ?? ??? ?? ?? ?? ???? ???? ?? ?? ??? ????? ???? ?? ???? ??? ?? ????? ?? ?? ??? ??? ??? ?? ?? ?? ???? ?? ??? ?? ???? ? ?? ???? ??? ??ζ ???? ??? ??? ??ζ ??? ??? ?? ?????? ???? ?и? ?? ??? ???? ???? ?? ???? ??? ??? ?? ???? ???? ?????? ?? ???? ?? ??? ?? ???? ??? ?? ??? ??? ?? ???,??,??,??,518986,4,2018,1,2,18,400
????С??,2018/1/24 13:28,sml-str40,λ ? ?? ??· ?? ??? ???? ?? ? ???? ???? ζ?? ?e?? ??? ?? ?S ?? ???? ???? ?? ?? ?? ??? ???? ??? ???? ?? ???? ?? ?? ?? ?? ???c ???? ???} ?N ???? ??? ?? ? ???? ??c ?? ???? ?? ?t?? ?p??? ?? ? ?? ?@?? ???? ?g?? a? ?? ?? ? ??g ?? ?y ??,?????,???,???,518986,4,2018,1,2,13,169
yu_lylyly,2018/1/24 1:57,sml-str40,??? ?°? ?????? ?? ?? ?? ? ? ???? ???? ?ó? ?? ???? ??? ???? ?? ?? ??? ?? ???? ???? ??? ?? ???? ?? ???? ?? ? ???? ??? ?? ???? ???? ??? ?ó? ??? ???? ? ?? ? ???? ?? ? ???? ??? ??? ?о? ??? ?? ??? ??? ?? ?′? ? ?? ??? ????,???,???,???,518986,4,2018,1,2,1,172
???wing41688525385,2018/1/23 23:42,sml-str40,?? ?? ??? ?? С? ???? ???? ?? ???? ?? ??? ?? ?? ??? ?? ????? ?? ?·? ?? ???? ?? ?? ???? ?? ???н? ?? ?? ?? ?? ?? ?? ?? ? ?? ???? ?? ???? ??? ??? ?? ?? ??ζ ?? ?? ???? ????? ?? ?? ???? ???? ??ζ ? ???? ?? ?? ?? ?? ???? ?? ???? ? ???· ??? ??? ?? ???? ???? ???? ?? ??? ???? ???? ?? ?? ???? ? ?? ???? ??? ???? ???? ??? ????? ??? ?? ???? ?? ???? ???? ?? ???,???,??,??,518986,4,2018,1,1,23,194
??????,2018/1/23 16:42,sml-str40,???? ??? ??? ?? ???? ?? ????? ???? ???? ??? ?? ??? ??? ???? ?????? ?? ?? ? ??? ??? ?? ??? ?? ??? ??? ????? ?? ? ?? ???? ??? ????? ?? ?? ???? ?? ???? ??? ?? ??? ζ??? ?? ???? ?? ?о? ?? ???? ????? ?? ???? ?? ?? ?? ???? ?? ???? ?? ?? ???? ???? ?? ?? ?? ?? ?ó? ??? ?? ?? ???? ?? ?? ?? ???? ?? ?? ?? ???? ?д? ??? ??? ? ?? ??? ?? ??? ??? ?? ??? ?? ???,???,??,??,518986,4,2018,1,1,16,238
??????????,2018/1/22 23:09,sml-str40,??? ?? ?? ?? ??? ?? ??? ?? ???? ??? ?? ??? ???? ????? ??Щ ???? ?? ???? ??? ?? ??? ??ζ ???? ?? ?? ???? ???? ???? ? ?????? ?? ?? ?? ??? ???? ?? ?? ?? ?? ??,?????,???,???,518986,4,2018,1,0,23,69
????,2018/1/22 22:47,sml-str40,??? ? ???? ?? ?c ?? ?? ?? ?? ???s ???r ?r ? ?? ?I ??? ? ???? ?? a?? ????? ?S ?r?X?F ?????? ?? ?^?? ???????? ???? ?? ??? ?s?? ?? ?? ??? ?? ??? ?? ? ?? ?I ?? ?? ???? ???? ???? ?? ?? ?? ??? ??????? ? ?? ?? ???? ??? ?? ?? ?? ??? ?? ???,???,???,???,518986,4,2018,1,0,22,168
?????????,2018/1/22 22:29,sml-str40,???? ???? ?? ???? ???? ?? ????? ???? ?? ???? ??? ???? ???? ???? ? ??? ζ ??? ? ???? ?? ?? ?? ?? ?? ????? ?? ???? ???? ? ??? ???? ?? ??? ????? ???? ????? ??? ??? ?? ?? ??? ??? ?? ???? ?? ???? ????? ?? ???? ?? ?? ?? ?? ???? ?? ?? ?? ????? ?? ?? ?? ? ???? ????? ? ??? ???? ??? ?? ??? ??? ?? ?? ?? ?? ????,?????,???,??,518986,4,2018,1,0,22,233
fan_fanchen,2018/1/22 21:24,sml-str40,??? ?? ??? ??? ???? ?? ???? ?? ??? ?? ?? ?? ??? ? ??? ?? ??? ?? ???? ??? ?? ??? λ?? ???? ?? ??? ??? ?? ?? ?? ?t? ?? ?? ??? ???? ?? ? ???? ??? ?? ?? ???? ?? ?ζ ?? ?? ?? ?ζ ?? ?? ???? ??? ??? ?? ?? ?? ??? ??? ????? ???? ?????? ? ??? ???? ?? ? ???? ?? ???? ?? ?? ??? ???? ??? ?? ?? ???? ???? ???? ???? ???? ???? ???? ??? ?? ???? ?? ????? ? ?? ?????? ???? ???? ??,??,??,??,518986,4,2018,1,0,21,235
?????-??,2018/1/22 15:51,sml-str40,? ?? ???? ??? ?? ????? ?? ?? ???? ?? ???? ?? ????? ???? ???? ??? ?? ??? ?? ??? ??? ·?? ?? ??? ?? ??? ???? ?? ?? ?ó? ??? ????? ?? ???? ??ζ ??? ? ???? ???? ??? ??? ζ?? ??? ???? ???? ?? ??? ?? ???? ??Щ ?? ????? ?? ???? ? ??? ??ζ ? ??? ?? ???? ?? ??? ?? ζ?? ???? ???? ??? ??? ???? ?? ???? ? ???? ?? ?? ??? ??? ?? ??? ??? ???? ???? a?? ????? ?? ??θ ??? ?? ???? ?? ???? ?? ??? ?? ?? ???? ???? ?? ???? ???? ???? ? ????? ?? ???? ?? ? ?????? ?? ??? ??? ? ?? ???? ???? ??? ?? ?? ?? ??? ? ?????? ???,?????,???,???,518986,4,2018,1,0,15,311
bigdoublebei,2018/1/22 14:23,sml-str40,?? ???? ??? ? ?? ??? ?? ??? ?? ???? ?? ??? ?? ???? ????? ?? ?г? ??? ?? ???? ???? ?? ???? ?? ??? ???? ?? ?? ??? ?? ??? ??λ ???? ? ?? ??? ?? ????? ???С?? ?? ?? ????? ?? ???? ????? ? ???? ??? ????? ??ζ ??? ? ???? ???? ???? ???? ?? ??? ?? ?? ??? ???? ?? ??? ? ?? ?? ??? ???? ??? ?? ????? ? ?? ?ú? ???? ??? ?? ?? ??? ?? ?е? ?? ??? ???? ???? ??? ???Щ ???? ?? ??? ??? ?? ? ???? ?? ?ó? ?? ?? ? С?? ?? ?? ?? ???? ???? ?? ???? ??? ? ???? ?? ? ?? ?? ??? ?? ???? ?? ?? ?? ???? ???? ?? ?? ?? ?? ???? ???? ?? ??? ?? ?? ?? ?? ???? ? ?? ????,???,???,??,518986,4,2018,1,0,14,323
??,2018/1/22 12:43,sml-str40,???? ??? ???? ??????? ??? ??? ??? ???? ??? ???? ?? ????? ????? ?? ???? ?? ?ο? ??? ?? ?? ??? ? ???? ???? ???? ? ??? ??????? ?? ?? ???? ? ??? ???? ?? ?? ??? ?? ?? ?? ? ??? ?? ￥ ?? ?? ?? ??? ??? ??? ?? ??? ??? ?? ??? ? ?? ??? ??? ?? ????? ?? ???? ??? ???? ?? ???? ?? ?? ???? ??? ?? ?? ? ??? ?? ? ??? ??????,???,???,???,518986,4,2018,1,0,12,227
??????923,2018/1/22 10:56,sml-str40,???? ?? ?? ?? ??? ?? ??? ?? ??? ?? ???? ???? ???? ??? ? ? ????? ??? ?? ???? ?? ???? ? ???? ?о? ???? ?? ?? ?? ??? ?? ?? ???? ?? ???н? ???? ?? ???? ???? ??? ?? ??? ???? ?? ??? ??? ??? ???? ??ó? ?? ???? ???? ??? ??? ζ ? ??? ??? ? ???? ? ?? ?? ?? ?? ??? ?? ?? ??? ???? ??,???,???,???,518986,4,2018,1,0,10,192
funreal,2018/1/21 23:58,sml-str40,?? ??ζ ??? ???? ??? ??? ?? ???? ???? ???? Ψ? ??? ???? ??? ?? ??? ?? ?? ??? ?? ?? ???? ???? ?? ???? ?? ?? ??? ??,???,???,?????,518986,4,2018,1,6,23,58
????????,2018/1/21 23:21,sml-str40,????? ?? ????? ζ?? ??? ?? ???? ??? ???? ???? ?ο? ???? ??? ??Щ ???,???,??,???,518986,4,2018,1,6,23,33
sxw0517,2018/1/21 22:13,sml-str40,??? ??? ???? ?ó? ???? ??? ?? ???? ?? ???? ?? ?? ?? ????? ?????? ???? ? ???? ??? ????,???,???,??,518986,4,2018,1,6,22,46
twinsandeson,2018/1/25 18:20,sml-str40,λ?? λ?? ?????? ???? ?? ??? ??? ?? · ?? ?? ?? ??? ????? ???? ???? ????? ???? ????? ????? ??? ?? ?? ?? ?? ??? ??? ???? ?? ???? ?? С?? ???? ??? ?? ????￥ ??λ ???? ?? ???? ???? ??? ?? ???? ?? ???? ??? ?? ??? ???? ???? ???? ??? ???? ??? ??? ???? ??? ???? ??ζ ?? ??? ???? ??? ??? ??? ??? ???? ???? ζ?? ?? ?? ??? ??? ??? ?? ???? ?л? ??ζ ? ???? ζ?? ??? ?? С?? ? ???? ???? ?? ?? ??ζ ???? ??? ?? ???? ζ ???? ζ?? ?? ?? ???? ??? ?? ?? ??? ?? ?? ???? ?????? ζ?? ?? ?? ?? ?? ???? ???? ???? ?? ???? ??? ?? ???? ??? ??? ? ζ?? ?? ???? ???? ?? ?? ???? ???? ?? ???? ?′? ?? ??? ?? ???? ?? ??? ?? ?? ?? ???? ????? ??? ??? ?? ??? ??? ??? ???? ???? ?轲 ???? ?? ???? ???? ?й??о? ???? ???? ??? ?? ?? ??,???,???,??,518986,4,2018,1,3,18,446
???С???yrq,2018/6/4 16:51,sml-str40,???? ??? ????? λ?? ???? ??· ???н? ?? ???? ?? ?? ???? ??? ?? ??? ?? ?? ???????? ?? ???? ??? ???? ?? ???? ?? ?? ?? ???? ?? ?? ?? ?? ??? ??ζ?? ? ???? ?? ?? ?е? ?? ?? ??? ?? ???? ???? ?? ?? ???? ??? ???? ?? ?? ?? ?? ? ???? ?? ?? ???? ?? ???? ??? ???? ?? ?? ?? ??? ??? ???? ?? ζ?? ??? ??? ????? ? ?? ???? ???? ???? ?? ??? ??? ??? ???? ??,???,???,???,518986,4,2018,6,0,16,218
??????????,2018/1/21 0:35,sml-str40,???? ?? ?ó? ??? ??? ???? ?? ???? ?? ?ó? a?? ?? ?? ?? ???? ?? ?? ζ ? ??? ?? ?? ?? ?? ζ??,???,?????,?????,518986,4,2018,1,6,0,44
Kayan94,2018/1/21 0:18,sml-str40,??? ??? ?? ???? ??? ?? ?? ?? ??? ??? ??? ?? ???? ? ? ??? ??? ?? ?????? ?? ??? ??? ?? ???? ?ò? ???? ? ?? ???? ???? ?? ??? ?? ?? ?? ?? ??? ??? ???? ???? ?? ????? ?? ??? ??? ???? ?? ?? ???? ?? ?? ?? ?? ζ?? ?? ???? ???? ????? ???? ??? ???? ??? ?? ???? ???? ?? ?? ???? ??? ?? ?? ?? ?? ?? ?? ??? ?е? ?? ??ζ ???? ???? ?? ?? ?? ???? ??? ??? ???? ??? ?? ??? ?е? ?? ?J ?? ?? ? ?? ??? ???? ? ?? ??? ??? ?? ?? ?г? ??? ??? ???? ??? ?????? ?? ?? ??? ????? ?? ?????? ????? ??? ?? ?? ?? ?? ?????? ?′? ?? ?? ?? ???? ??? ????? ??? ???? ?? ???? ???? ???????? ???? ?? ???? ?? ? ???? ??? ????? ?? ? ?? ??λ ???? ??? ???? ??? ?? ???? ?? ?о? ???? ?? ???? ???? ?? ??? ? ???? ??? ???? ?? ?? ??? ???? ?? ????,???,??,??,518986,4,2018,1,6,0,387
??????????,2018/1/20 19:01,sml-str40,?? ???? ???? ?? ??? ??? ???? ?? ?? ?? ???? ?? ?? ?? ???? ???? ????? ??? ?? ?? ?? ?? ?? ??? ?? ?? ??? ???? ?? ?? ??? ??? ?? ???? ?? ?? ?? ?? ???? ???? ??? ?? ?? ??? ??? ???? ???? ?? ??? ??? ?? ?? ?? ?? ???? ??? ?? ?′? ??????,?????,??,???,518986,4,2018,1,5,19,169
?????????000,2018/1/20 18:00,sml-str40,?? ??? ???? ??? ?????? ??? ???? ? ? ?? ?? ?? ?? ???? ??? ?? ?? ?? ??? ??? ??? ?? ?ó? ??? ?? ??? ??? ? ?ó? ?? ??ζ ???? ???? ???? ???? ????,?????,???,???,518986,4,2018,1,5,18,69
???????,2018/1/20 15:26,sml-str40,????λ?? ????? ????? ??? ?? ?? ???? ???? ?? ???? ?? ??? ??? ?? ?? ?? ????￥ ???? ???? ??? ?? ? ???? ?? ??? ??? ? ? ???? ??? ?? ?ó? ??? ??? ?? ??? ? ?? ?ó? ?? ?? ?? ? ???? ??? ??? ??? ?? ?? ??? ? ?? ???? ?? ?? ??????,???,??,??,518986,4,2018,1,5,15,168
?????????,2018/1/19 18:29,sml-str40,??????? ?? ?? ?? ???? ??? ?? ??? ???? ?? ??? ??? ???? ?? ?? ??? ??? ?? ??? ?? ??? ???,?????,???,???,518986,4,2018,1,4,18,41
ulala??,2018/1/18 22:20,sml-str40,????? ??ζ ??? ??? ?? ? ?? ?? ?? ???? ??? ??ζ ???? ???? ??? ???? ??? ?? ?? ??? ???? ?? ?? ?? ?ó? ?? ??? ?? ???? ?? ???? ???? ?? ?? ??? ???? ?ж? ???? ???? ???? ???? ???? ???? ??? ?? С ??? ? ??? ??,???,??,??,518986,4,2018,1,3,22,167
С?22,2018/1/18 18:36,sml-str40,?? ?? ???? ?? ???? ???? ? ?? ??? λ?? ? λ?? ??? ?? ?? ?? ?? ??? ? ??? ?? ???? ??? ? ?? ?? ??ζ ?? ???? ??? ?? ???? ????? ??? ????? ??? ?? ?? ??ζ ??? ?? ?? ???? ??? ???? ???? ???? ? ?? ?? ?????? ?? ?? ?? ?? ?е? ???? ??? ?? ?? ?? ??? ?ó?,???,??,??,518986,4,2018,1,3,18,182
Henrietta_Y331,2018/1/18 16:00,sml-str40,???? ?б? ?β? ???? ????? ?? ?? ??? ?????? ? ???? ??? ????? ???? ??? ?? ??? ? ? ? ?? ??? ??? ???? ?? ?? ?? ??? ???? ? ?? ?? ?? ??? ???? ??? ?????? ??? ?? ?? ??? ???? ?? ???? ? ???? ???? ?? ???? ?? ??? ?ó? ?? ?? ?? ???? ? ? ?? ???? ??? ? θ,???,???,???,518986,4,2018,1,3,16,181
Jennysxyyy_,2018/1/17 23:08,sml-str40,???? ??? ?? ???? ??? ??? λ?? ???? ?? ???н? ???? ???? ?? ???? ?? ?? С?? ?? ???? ? ???? ?? ?? ???? ???? ?? ?? ???? ???? ? ?? ???? ???? ??? ???? ????? ?? ?? ? ????? ??? ??? ?? ???? ? ???? ???? ???? ?? ???? ???? ???? ?? ?ζ ?? ???? ?κ? ?? ???? ??? ?? ?? ? ?? ?? ???? ???? ???? ??? ?? ???? ?? С??? ?? ?? ? ?? ??? ? ???? ??? ??? ?? ???? ?? ???? ?? a?? ? ?? ???? ?? ?? ???? ?? ? ?κ? ??ζ ???? ?? ? ?ó? ?? ?? ???? ?? ?? ?? ?? ?? ??? ?? ?? ?? ? ?????? ?????? ??ζ ???? ?? ?? ??? ??? ???? ?? ???? ?? ???? ?? ??ζ ?? ?? ?? ?? ???? ?? ?? ???? ?? ?? ??? ?? ??? ?? ?? ?? ?? ?? ??? ?? ??? ???? ???? ???? ???? ?? ?? ??? ??? ?? ?? ?? ? ?? ?? ?? ?? ???? ???? ?? ?? ?? ??? ??? ? ?? ?? ?? ??? ?? ???? ??? ???? ??????? ???? ??? ?? ?? ?? ????? ? ???? ??? ?? ???? ??? ?? ?? ???? ???? ?? ???? ?? ????? ??? ??? ? ?? ?ó? С??? ?? ?? ?????? ?? ??? ?? ??? ?? ?? ??? ???? ???? ?? ??? ?? ??? ?? ?е? ?J ?? ?? ?? ?? ??? ?? ??? ??? ??? ?? ??? ???? ?? ?? ????? ??? ?? ?? ??? ? ???? С ??? ??? ?? ?? ?? ???? ?? ?? ?? ??? ?????? ??? ??? ?? ???? ???? ?? ??? ?? ??? ? ???? ?? ???? ???? ??? ??,???,???,???,518986,4,2018,1,2,23,582
slmmmm,2018/1/17 18:32,sml-str40,???н? ?? ?? ??? ??? ??? ??? ??? ?? ??? ??? ??? ?????,?????,??,??,518986,4,2018,1,2,18,28
?????,2018/1/17 16:52,sml-str40,?? ???? ??? ?? ????? ?? ?? ????? ?? ???? ???? ?? ??? ??? ????? ?? ?? ??? ?? ??? ? ??? ??? ??? ???? ???? ?? ??? ??? ???? ?? ?? ??? ?? ???? ? ??? ??? ???? ?? ???? ???? ?? ??? ??? ???? ?? ?????? ??? ????? ???? ?? ??? ???? ???? ??? ???? ? ??Ч ?? ???? ???? ???? ?? ??п ?? ?? ?????? ?? ????? ?? ??? ????? ???? ???? ??? ??? ???? ???? ???? ???? ?? ???? ???? ???? ?????? ???? ??? ???? ??? ???? ??? ??? ?????? ?? ???? ???? ?? ?????? ???????? ???? ?? ?? ?? ???? ???? ?? ???? ??? ??? ??? ???? ???? ? ?? ???? ???? ?? ???? ?? ?? ?? ?????? ?? ??? ???? ???? ?? ???? ???? ???? ???? ????? ?? ???? ???? ??? ?? ??? ??? ??? ??? ?? ???? ?? ???? ???? ???? ?? ???? ??? ??? ?? ???? ??? ???? ?? ??? ???? ???? ?? ???? ???? ??? ??? ?? ????,?????,??,??,518986,4,2018,1,2,16,430
?????????,2018/1/17 15:44,sml-str40,???? ?? ? ?? ???? ???? ?? ??? ?? ??? ??? ???? ??? ?? ???? ?? ?? ?? ???? ??? ??? ??? ?緹 ???? ? ?? ???? ?? ?? ???? ?? ? ??? ???? ???? ?????? ??? ???? ?? ?? ?? ??? ? ??? ???? ???? ??? ???? ?? ?? ?? ?? ?? ??? ???? ?? ?? ?? ??? ???? ???? ??? ???? ?????? ???? ???? ?? ?? ??? ?? ?? ?? ???? ?? ???? ??? ????? ?? ?? ??? ?? ? ???? ?嵭 ??? ??? ? ???? ??? ??? ??? ?? ??? ????? ??? ?? ?? ?? ?? ???? ?? ?? ? ?? ???? ?? ?? ??? ??? ???? ?? ???? ?? ??? ?? ??? ???? ???? ??? ?? ???? ????? ???? ???? ?? ?? ???? ?? ???? ??? ?? ?? ??? ???? ???? ?? ?? ???? ???? ??? ζ ?? ???? ???? ?? ??? ??? ??? ?? ???? ??? ?? ???? ???? ??? ???? ?? ?? ??? ????? ?? ?? ?? ???? ? ?? ??? ???? ??? ??? ?? ??? ?? ??? ??λ ?? ???? ??? ??? ??? ???? ? ?? ???? ??,???,???,???,518986,4,2018,1,2,15,417
sucker77,2018/1/17 11:14,sml-str40,?? ???? ??? ? ?? ???? ?? ?? ???? ??? ???? ? ???? ??? ??? ?? ??? ??? ??ζ ??? ?о? ??? ?? ?? ???? ?? ?? ??? ?? ??? ??? ?? ?? ?? ?? ??? ? ???? ??? ?? ???? ??? ??? ?? ?? ???? ???? ??? ??? ?? ?? ???? ???? ?? ????￥ ?? ? ?? ??? ???? ?? ???? ?? ?? ?? ??￥ ??? ?? ?? ???? ??? ? ???? ???? ???? ?? ?? ?? ???? ?? ?ó? ?? ????? ? ???? ???? ?? ?? ?? ???? ?ó? ???? ??? ???? ???,???,???,???,518986,4,2018,1,2,11,241
???????????,2018/1/16 21:51,sml-str40,???? ? ? ????? ?? ??? ?? ?? ??? ?? ??? ?? ??? ??? ??? ??? ?? ??? ??? ?? λ?? ??? ?? ??? ?? ???? ???? ??? ??? ?? ???? ??? ?? ?? ??ζ ???? ?? ?? ???? ?? ?? ??? ??? ?? ???? ???? ?? ???? ?? ???? ?? ?? ?ó? ?? ?? ?? ??ζ ?е? ?????? ???? ?? ???? ???? ?? ???? ???? ?????? ??? ? ?????? ?? ?? ?? ???? ? ??? ??? ?? ?? ?? ?? ?? ?? ?? ?? ?? ???? ?? ?? ?????? ???? ???? ???? ?? ?? ???? ? ???? ?? ???? ?? ???? ?? ?? ??? ?? ??????,???,??,??,518986,4,2018,1,1,21,263
